0.3363 	WARNING 	Movie2 stim could not be imported and won't be available
239.3365 	EXP 	TopUpperLine: autoDraw = False
239.3365 	EXP 	UpperText: autoDraw = False
239.3365 	EXP 	UpperBrackets: autoDraw = False
239.3365 	EXP 	BotUpperLine: autoDraw = False
239.3365 	EXP 	TopLowerLine: autoDraw = False
239.3365 	EXP 	LowerText: autoDraw = False
239.3365 	EXP 	LowerBrackets: autoDraw = False
239.3365 	EXP 	BotLowerLine: autoDraw = False
239.3365 	EXP 	TrialCrossHair: autoDraw = False
239.3365 	EXP 	RestCrossHair: autoDraw = False
239.3365 	EXP 	UpperText: text = u' J R H K T N '
239.3365 	EXP 	UpperBrackets: text = '{           }'
239.3365 	EXP 	LowerText: text = u' m l y x b d '
239.3365 	EXP 	LowerBrackets: text = '          { }'
239.3365 	EXP 	TopUpperLine: autoDraw = True
239.3365 	EXP 	UpperText: autoDraw = True
239.3365 	EXP 	UpperBrackets: autoDraw = True
239.3365 	EXP 	BotUpperLine: autoDraw = True
239.3365 	EXP 	TopLowerLine: autoDraw = True
239.3365 	EXP 	BotLowerLine: autoDraw = True
239.3365 	EXP 	TrialCrossHair: autoDraw = True
239.3367 	EXP 	window1: recordFrameIntervals = False
241.0713 	DATA 	Keypress: equal
241.3041 	EXP 	UpperText: autoDraw = False
241.3041 	EXP 	UpperBrackets: autoDraw = False
243.0723 	DATA 	Keypress: equal
245.0734 	DATA 	Keypress: equal
246.3185 	EXP 	LowerText: autoDraw = True
246.3185 	EXP 	LowerBrackets: autoDraw = True
247.0743 	DATA 	Keypress: equal
247.6245 	DATA 	Keypress: 8
248.3078 	EXP 	LowerText: autoDraw = False
248.3078 	EXP 	LowerBrackets: autoDraw = False
248.3078 	EXP 	TrialCrossHair: autoDraw = False
248.3078 	EXP 	RestCrossHair: autoDraw = True
249.0755 	DATA 	Keypress: equal
251.0764 	DATA 	Keypress: equal
252.2778 	EXP 	New trial (rep=0, index=20): {'RetDur': 0, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 123, 'ProbeDurITI': 6.0, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.0, 'StimSet': u'GJDXLW', 'RetStart': 2, 'ProbeLet': u'jqmrhf', 'TrialITIDur': 8.0, 'Correct': 6}
252.3107 	EXP 	window1: recordFrameIntervals = False
252.3373 	EXP 	TopUpperLine: autoDraw = False
252.3373 	EXP 	BotUpperLine: autoDraw = False
252.3373 	EXP 	TopLowerLine: autoDraw = False
252.3373 	EXP 	BotLowerLine: autoDraw = False
252.3373 	EXP 	RestCrossHair: autoDraw = False
252.3373 	EXP 	TopUpperLine: autoDraw = False
252.3373 	EXP 	UpperText: autoDraw = False
252.3373 	EXP 	UpperBrackets: autoDraw = False
252.3373 	EXP 	BotUpperLine: autoDraw = False
252.3373 	EXP 	TopLowerLine: autoDraw = False
252.3373 	EXP 	LowerText: autoDraw = False
252.3373 	EXP 	LowerBrackets: autoDraw = False
252.3373 	EXP 	BotLowerLine: autoDraw = False
252.3373 	EXP 	TrialCrossHair: autoDraw = False
252.3373 	EXP 	RestCrossHair: autoDraw = False
252.3373 	EXP 	UpperText: text = u' G J D X L W '
252.3373 	EXP 	UpperBrackets: text = '{     }      '
252.3373 	EXP 	LowerText: text = u' j q m r h f '
252.3373 	EXP 	LowerBrackets: text = '{ }          '
252.3373 	EXP 	TopUpperLine: autoDraw = True
252.3373 	EXP 	UpperText: autoDraw = True
252.3373 	EXP 	UpperBrackets: autoDraw = True
252.3373 	EXP 	BotUpperLine: autoDraw = True
252.3373 	EXP 	TopLowerLine: autoDraw = True
252.3373 	EXP 	BotLowerLine: autoDraw = True
252.3373 	EXP 	TrialCrossHair: autoDraw = True
252.3377 	EXP 	window1: recordFrameIntervals = False
253.1128 	DATA 	Keypress: equal
254.2943 	EXP 	UpperText: autoDraw = False
254.2943 	EXP 	UpperBrackets: autoDraw = False
254.3214 	EXP 	LowerText: autoDraw = True
254.3214 	EXP 	LowerBrackets: autoDraw = True
255.0785 	DATA 	Keypress: equal
255.3785 	DATA 	Keypress: 7
256.2953 	EXP 	LowerText: autoDraw = False
256.2953 	EXP 	LowerBrackets: autoDraw = False
256.2953 	EXP 	TrialCrossHair: autoDraw = False
256.2953 	EXP 	RestCrossHair: autoDraw = True
257.0795 	DATA 	Keypress: equal
259.0806 	DATA 	Keypress: equal
260.2817 	EXP 	New trial (rep=0, index=21): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 234, 'ProbeDurITI': 6.1200000000000001, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1200000000000001, 'StimSet': u'XWMYTB', 'RetStart': 2, 'ProbeLet': u'hdnmfk', 'TrialITIDur': 13.119999999999999, 'Correct': 6}
260.3157 	EXP 	window1: recordFrameIntervals = False
260.3402 	EXP 	TopUpperLine: autoDraw = False
260.3402 	EXP 	BotUpperLine: autoDraw = False
260.3402 	EXP 	TopLowerLine: autoDraw = False
260.3402 	EXP 	BotLowerLine: autoDraw = False
260.3402 	EXP 	RestCrossHair: autoDraw = False
260.3402 	EXP 	TopUpperLine: autoDraw = False
260.3402 	EXP 	UpperText: autoDraw = False
260.3402 	EXP 	UpperBrackets: autoDraw = False
260.3402 	EXP 	BotUpperLine: autoDraw = False
260.3402 	EXP 	TopLowerLine: autoDraw = False
260.3402 	EXP 	LowerText: autoDraw = False
260.3402 	EXP 	LowerBrackets: autoDraw = False
260.3402 	EXP 	BotLowerLine: autoDraw = False
260.3402 	EXP 	TrialCrossHair: autoDraw = False
260.3402 	EXP 	RestCrossHair: autoDraw = False
260.3402 	EXP 	UpperText: text = u' X W M Y T B '
260.3402 	EXP 	UpperBrackets: text = '  {     }    '
260.3402 	EXP 	LowerText: text = u' h d n m f k '
260.3402 	EXP 	LowerBrackets: text = '      { }    '
260.3402 	EXP 	TopUpperLine: autoDraw = True
260.3402 	EXP 	UpperText: autoDraw = True
260.3402 	EXP 	UpperBrackets: autoDraw = True
260.3402 	EXP 	BotUpperLine: autoDraw = True
260.3402 	EXP 	TopLowerLine: autoDraw = True
260.3402 	EXP 	BotLowerLine: autoDraw = True
260.3402 	EXP 	TrialCrossHair: autoDraw = True
260.3406 	EXP 	window1: recordFrameIntervals = False
261.1176 	DATA 	Keypress: equal
262.2984 	EXP 	UpperText: autoDraw = False
262.2984 	EXP 	UpperBrackets: autoDraw = False
263.0828 	DATA 	Keypress: equal
265.0839 	DATA 	Keypress: equal
267.0848 	DATA 	Keypress: equal
267.3177 	EXP 	LowerText: autoDraw = True
267.3177 	EXP 	LowerBrackets: autoDraw = True
268.1602 	DATA 	Keypress: 7
269.0773 	DATA 	Keypress: equal
269.2934 	EXP 	LowerText: autoDraw = False
269.2934 	EXP 	LowerBrackets: autoDraw = False
269.2934 	EXP 	TrialCrossHair: autoDraw = False
269.3103 	EXP 	RestCrossHair: autoDraw = True
271.0780 	DATA 	Keypress: equal
273.0786 	DATA 	Keypress: equal
273.3959 	EXP 	New trial (rep=0, index=22): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 6.4170000000000007, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.4169999999999998, 'StimSet': u'JKFLDH', 'RetStart': 2, 'ProbeLet': u'ynqxrg', 'TrialITIDur': 13.417, 'Correct': 7}
273.4272 	EXP 	window1: recordFrameIntervals = False
273.4448 	EXP 	TopUpperLine: autoDraw = False
273.4448 	EXP 	BotUpperLine: autoDraw = False
273.4448 	EXP 	TopLowerLine: autoDraw = False
273.4448 	EXP 	BotLowerLine: autoDraw = False
273.4448 	EXP 	RestCrossHair: autoDraw = False
273.4448 	EXP 	TopUpperLine: autoDraw = False
273.4448 	EXP 	UpperText: autoDraw = False
273.4448 	EXP 	UpperBrackets: autoDraw = False
273.4448 	EXP 	BotUpperLine: autoDraw = False
273.4448 	EXP 	TopLowerLine: autoDraw = False
273.4448 	EXP 	LowerText: autoDraw = False
273.4448 	EXP 	LowerBrackets: autoDraw = False
273.4448 	EXP 	BotLowerLine: autoDraw = False
273.4448 	EXP 	TrialCrossHair: autoDraw = False
273.4448 	EXP 	RestCrossHair: autoDraw = False
273.4448 	EXP 	UpperText: text = u' J K F L D H '
273.4448 	EXP 	UpperBrackets: text = '  {       }  '
273.4448 	EXP 	LowerText: text = u' y n q x r g '
273.4448 	EXP 	LowerBrackets: text = '    { }      '
273.4448 	EXP 	TopUpperLine: autoDraw = True
273.4448 	EXP 	UpperText: autoDraw = True
273.4448 	EXP 	UpperBrackets: autoDraw = True
273.4448 	EXP 	BotUpperLine: autoDraw = True
273.4448 	EXP 	TopLowerLine: autoDraw = True
273.4448 	EXP 	BotLowerLine: autoDraw = True
273.4448 	EXP 	TrialCrossHair: autoDraw = True
273.4453 	EXP 	window1: recordFrameIntervals = False
275.0795 	DATA 	Keypress: equal
275.4123 	EXP 	UpperText: autoDraw = False
275.4123 	EXP 	UpperBrackets: autoDraw = False
277.0801 	DATA 	Keypress: equal
279.0809 	DATA 	Keypress: equal
280.4245 	EXP 	LowerText: autoDraw = True
280.4245 	EXP 	LowerBrackets: autoDraw = True
281.0816 	DATA 	Keypress: equal
281.2984 	DATA 	Keypress: 8
282.4148 	EXP 	LowerText: autoDraw = False
282.4148 	EXP 	LowerBrackets: autoDraw = False
282.4148 	EXP 	TrialCrossHair: autoDraw = False
282.4148 	EXP 	RestCrossHair: autoDraw = True
283.0823 	DATA 	Keypress: equal
285.0830 	DATA 	Keypress: equal
286.8176 	EXP 	New trial (rep=0, index=23): {'RetDur': 0, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 7.9720000000000004, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 5.9720000000000004, 'StimSet': u'NHWFQR', 'RetStart': 2, 'ProbeLet': u'xbktqj', 'TrialITIDur': 9.9720000000000013, 'Correct': 6}
286.8482 	EXP 	window1: recordFrameIntervals = False
286.8667 	EXP 	TopUpperLine: autoDraw = False
286.8667 	EXP 	BotUpperLine: autoDraw = False
286.8667 	EXP 	TopLowerLine: autoDraw = False
286.8667 	EXP 	BotLowerLine: autoDraw = False
286.8667 	EXP 	RestCrossHair: autoDraw = False
286.8667 	EXP 	TopUpperLine: autoDraw = False
286.8667 	EXP 	UpperText: autoDraw = False
286.8667 	EXP 	UpperBrackets: autoDraw = False
286.8667 	EXP 	BotUpperLine: autoDraw = False
286.8667 	EXP 	TopLowerLine: autoDraw = False
286.8667 	EXP 	LowerText: autoDraw = False
286.8667 	EXP 	LowerBrackets: autoDraw = False
286.8667 	EXP 	BotLowerLine: autoDraw = False
286.8667 	EXP 	TrialCrossHair: autoDraw = False
286.8667 	EXP 	RestCrossHair: autoDraw = False
286.8667 	EXP 	UpperText: text = u' N H W F Q R '
286.8667 	EXP 	UpperBrackets: text = '{           }'
286.8667 	EXP 	LowerText: text = u' x b k t q j '
286.8667 	EXP 	LowerBrackets: text = '        { }  '
286.8667 	EXP 	TopUpperLine: autoDraw = True
286.8667 	EXP 	UpperText: autoDraw = True
286.8667 	EXP 	UpperBrackets: autoDraw = True
286.8667 	EXP 	BotUpperLine: autoDraw = True
286.8667 	EXP 	TopLowerLine: autoDraw = True
286.8667 	EXP 	BotLowerLine: autoDraw = True
286.8667 	EXP 	TrialCrossHair: autoDraw = True
286.8669 	EXP 	window1: recordFrameIntervals = False
287.6500 	DATA 	Keypress: equal
288.8339 	EXP 	UpperText: autoDraw = False
288.8339 	EXP 	UpperBrackets: autoDraw = False
288.8506 	EXP 	LowerText: autoDraw = True
288.8506 	EXP 	LowerBrackets: autoDraw = True
289.0844 	DATA 	Keypress: equal
290.0682 	DATA 	Keypress: 7
290.8346 	EXP 	LowerText: autoDraw = False
290.8346 	EXP 	LowerBrackets: autoDraw = False
290.8346 	EXP 	TrialCrossHair: autoDraw = False
290.8514 	EXP 	RestCrossHair: autoDraw = True
291.0851 	DATA 	Keypress: equal
293.0858 	DATA 	Keypress: equal
295.0866 	DATA 	Keypress: equal
296.7879 	EXP 	New trial (rep=0, index=24): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123, 'ProbeDurITI': 4.024, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.024, 'StimSet': u'QWYKRB', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 11.024000000000001, 'Correct': 7}
296.8077 	EXP 	window1: recordFrameIntervals = False
296.8331 	EXP 	TopUpperLine: autoDraw = False
296.8331 	EXP 	BotUpperLine: autoDraw = False
296.8331 	EXP 	TopLowerLine: autoDraw = False
296.8331 	EXP 	BotLowerLine: autoDraw = False
296.8331 	EXP 	RestCrossHair: autoDraw = False
296.8331 	EXP 	TopUpperLine: autoDraw = False
296.8331 	EXP 	UpperText: autoDraw = False
296.8331 	EXP 	UpperBrackets: autoDraw = False
296.8331 	EXP 	BotUpperLine: autoDraw = False
296.8331 	EXP 	TopLowerLine: autoDraw = False
296.8331 	EXP 	LowerText: autoDraw = False
296.8331 	EXP 	LowerBrackets: autoDraw = False
296.8331 	EXP 	BotLowerLine: autoDraw = False
296.8331 	EXP 	TrialCrossHair: autoDraw = False
296.8331 	EXP 	RestCrossHair: autoDraw = False
296.8331 	EXP 	UpperText: text = u' Q W Y K R B '
296.8331 	EXP 	UpperBrackets: text = '{     }      '
296.8331 	EXP 	LowerText: text = u'   '
296.8331 	EXP 	LowerBrackets: text = ''
296.8331 	EXP 	TopUpperLine: autoDraw = True
296.8331 	EXP 	UpperText: autoDraw = True
296.8331 	EXP 	UpperBrackets: autoDraw = True
296.8331 	EXP 	BotUpperLine: autoDraw = True
296.8331 	EXP 	TopLowerLine: autoDraw = True
296.8331 	EXP 	BotLowerLine: autoDraw = True
296.8331 	EXP 	TrialCrossHair: autoDraw = True
296.8333 	EXP 	window1: recordFrameIntervals = False
297.6092 	DATA 	Keypress: equal
298.8040 	EXP 	UpperText: autoDraw = False
298.8040 	EXP 	UpperBrackets: autoDraw = False
299.0882 	DATA 	Keypress: equal
301.0888 	DATA 	Keypress: equal
303.0894 	DATA 	Keypress: equal
303.8058 	EXP 	LowerText: autoDraw = True
303.8058 	EXP 	LowerBrackets: autoDraw = True
303.8058 	EXP 	TrialCrossHair: autoDraw = False
303.8058 	EXP 	RestCrossHair: autoDraw = True
303.8226 	EXP 	LowerText: autoDraw = False
303.8226 	EXP 	LowerBrackets: autoDraw = False
305.0903 	DATA 	Keypress: equal
307.0909 	DATA 	Keypress: equal
307.8083 	EXP 	New trial (rep=0, index=25): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 4.0019999999999998, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0019999999999998, 'StimSet': u'HXTQMD', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 6.0020000000000007, 'Correct': 7}
307.8263 	EXP 	window1: recordFrameIntervals = False
307.8407 	EXP 	TopUpperLine: autoDraw = False
307.8407 	EXP 	BotUpperLine: autoDraw = False
307.8407 	EXP 	TopLowerLine: autoDraw = False
307.8407 	EXP 	BotLowerLine: autoDraw = False
307.8407 	EXP 	RestCrossHair: autoDraw = False
307.8407 	EXP 	TopUpperLine: autoDraw = False
307.8407 	EXP 	UpperText: autoDraw = False
307.8407 	EXP 	UpperBrackets: autoDraw = False
307.8407 	EXP 	BotUpperLine: autoDraw = False
307.8407 	EXP 	TopLowerLine: autoDraw = False
307.8407 	EXP 	LowerText: autoDraw = False
307.8407 	EXP 	LowerBrackets: autoDraw = False
307.8407 	EXP 	BotLowerLine: autoDraw = False
307.8407 	EXP 	TrialCrossHair: autoDraw = False
307.8407 	EXP 	RestCrossHair: autoDraw = False
307.8407 	EXP 	UpperText: text = u' H X T Q M D '
307.8407 	EXP 	UpperBrackets: text = '  {       }  '
307.8407 	EXP 	LowerText: text = u'   '
307.8407 	EXP 	LowerBrackets: text = ''
307.8407 	EXP 	TopUpperLine: autoDraw = True
307.8407 	EXP 	UpperText: autoDraw = True
307.8407 	EXP 	UpperBrackets: autoDraw = True
307.8407 	EXP 	BotUpperLine: autoDraw = True
307.8407 	EXP 	TopLowerLine: autoDraw = True
307.8407 	EXP 	BotLowerLine: autoDraw = True
307.8407 	EXP 	TrialCrossHair: autoDraw = True
307.8409 	EXP 	window1: recordFrameIntervals = False
309.0916 	DATA 	Keypress: equal
309.8248 	EXP 	UpperText: autoDraw = False
309.8248 	EXP 	UpperBrackets: autoDraw = False
309.8248 	EXP 	TrialCrossHair: autoDraw = False
309.8415 	EXP 	LowerText: autoDraw = True
309.8415 	EXP 	LowerBrackets: autoDraw = True
309.8415 	EXP 	RestCrossHair: autoDraw = True
309.8583 	EXP 	LowerText: autoDraw = False
309.8583 	EXP 	LowerBrackets: autoDraw = False
311.0926 	DATA 	Keypress: equal
313.0936 	DATA 	Keypress: equal
313.8108 	EXP 	New trial (rep=0, index=26): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 123, 'ProbeDurITI': 6.0209999999999999, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0209999999999999, 'StimSet': u'GRKBTJ', 'RetStart': 2, 'ProbeLet': u'nymxql', 'TrialITIDur': 13.020999999999999, 'Correct': 7}
313.8418 	EXP 	window1: recordFrameIntervals = False
313.8601 	EXP 	TopUpperLine: autoDraw = False
313.8601 	EXP 	BotUpperLine: autoDraw = False
313.8601 	EXP 	TopLowerLine: autoDraw = False
313.8601 	EXP 	BotLowerLine: autoDraw = False
313.8601 	EXP 	RestCrossHair: autoDraw = False
313.8601 	EXP 	TopUpperLine: autoDraw = False
313.8601 	EXP 	UpperText: autoDraw = False
313.8601 	EXP 	UpperBrackets: autoDraw = False
313.8601 	EXP 	BotUpperLine: autoDraw = False
313.8601 	EXP 	TopLowerLine: autoDraw = False
313.8601 	EXP 	LowerText: autoDraw = False
313.8601 	EXP 	LowerBrackets: autoDraw = False
313.8601 	EXP 	BotLowerLine: autoDraw = False
313.8601 	EXP 	TrialCrossHair: autoDraw = False
313.8601 	EXP 	RestCrossHair: autoDraw = False
313.8601 	EXP 	UpperText: text = u' G R K B T J '
313.8601 	EXP 	UpperBrackets: text = '{     }      '
313.8601 	EXP 	LowerText: text = u' n y m x q l '
313.8601 	EXP 	LowerBrackets: text = '        { }  '
313.8601 	EXP 	TopUpperLine: autoDraw = True
313.8601 	EXP 	UpperText: autoDraw = True
313.8601 	EXP 	UpperBrackets: autoDraw = True
313.8601 	EXP 	BotUpperLine: autoDraw = True
313.8601 	EXP 	TopLowerLine: autoDraw = True
313.8601 	EXP 	BotLowerLine: autoDraw = True
313.8601 	EXP 	TrialCrossHair: autoDraw = True
313.8605 	EXP 	window1: recordFrameIntervals = False
315.0945 	DATA 	Keypress: equal
315.8275 	EXP 	UpperText: autoDraw = False
315.8275 	EXP 	UpperBrackets: autoDraw = False
317.0952 	DATA 	Keypress: equal
319.0961 	DATA 	Keypress: equal
320.8298 	EXP 	LowerText: autoDraw = True
320.8298 	EXP 	LowerBrackets: autoDraw = True
321.0971 	DATA 	Keypress: equal
322.2809 	DATA 	Keypress: 8
322.8306 	EXP 	LowerText: autoDraw = False
322.8306 	EXP 	LowerBrackets: autoDraw = False
322.8306 	EXP 	TrialCrossHair: autoDraw = False
322.8306 	EXP 	RestCrossHair: autoDraw = True
323.0979 	DATA 	Keypress: equal
325.0986 	DATA 	Keypress: equal
326.8336 	EXP 	New trial (rep=0, index=27): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 4.3860000000000001, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.3860000000000001, 'StimSet': u'XTRNKH', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 11.385999999999999, 'Correct': 7}
326.8526 	EXP 	window1: recordFrameIntervals = False
326.8657 	EXP 	TopUpperLine: autoDraw = False
326.8657 	EXP 	BotUpperLine: autoDraw = False
326.8657 	EXP 	TopLowerLine: autoDraw = False
326.8657 	EXP 	BotLowerLine: autoDraw = False
326.8657 	EXP 	RestCrossHair: autoDraw = False
326.8657 	EXP 	TopUpperLine: autoDraw = False
326.8657 	EXP 	UpperText: autoDraw = False
326.8657 	EXP 	UpperBrackets: autoDraw = False
326.8657 	EXP 	BotUpperLine: autoDraw = False
326.8657 	EXP 	TopLowerLine: autoDraw = False
326.8657 	EXP 	LowerText: autoDraw = False
326.8657 	EXP 	LowerBrackets: autoDraw = False
326.8657 	EXP 	BotLowerLine: autoDraw = False
326.8657 	EXP 	TrialCrossHair: autoDraw = False
326.8657 	EXP 	RestCrossHair: autoDraw = False
326.8657 	EXP 	UpperText: text = u' X T R N K H '
326.8657 	EXP 	UpperBrackets: text = '    {       }'
326.8657 	EXP 	LowerText: text = u'   '
326.8657 	EXP 	LowerBrackets: text = ''
326.8657 	EXP 	TopUpperLine: autoDraw = True
326.8657 	EXP 	UpperText: autoDraw = True
326.8657 	EXP 	UpperBrackets: autoDraw = True
326.8657 	EXP 	BotUpperLine: autoDraw = True
326.8657 	EXP 	TopLowerLine: autoDraw = True
326.8657 	EXP 	BotLowerLine: autoDraw = True
326.8657 	EXP 	TrialCrossHair: autoDraw = True
326.8660 	EXP 	window1: recordFrameIntervals = False
327.6545 	DATA 	Keypress: equal
328.8500 	EXP 	UpperText: autoDraw = False
328.8500 	EXP 	UpperBrackets: autoDraw = False
329.1006 	DATA 	Keypress: equal
331.1014 	DATA 	Keypress: equal
333.1025 	DATA 	Keypress: equal
333.8524 	EXP 	LowerText: autoDraw = True
333.8524 	EXP 	LowerBrackets: autoDraw = True
333.8524 	EXP 	TrialCrossHair: autoDraw = False
333.8524 	EXP 	RestCrossHair: autoDraw = True
333.8692 	EXP 	LowerText: autoDraw = False
333.8692 	EXP 	LowerBrackets: autoDraw = False
335.1033 	DATA 	Keypress: equal
337.1045 	DATA 	Keypress: equal
338.2228 	EXP 	New trial (rep=0, index=28): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 6, 'ProbeDurITI': 4.0380000000000003, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0380000000000003, 'StimSet': u'WLRJNG', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 6.0379999999999994, 'Correct': 6}
338.2465 	EXP 	window1: recordFrameIntervals = False
338.2713 	EXP 	TopUpperLine: autoDraw = False
338.2713 	EXP 	BotUpperLine: autoDraw = False
338.2713 	EXP 	TopLowerLine: autoDraw = False
338.2713 	EXP 	BotLowerLine: autoDraw = False
338.2713 	EXP 	RestCrossHair: autoDraw = False
338.2713 	EXP 	TopUpperLine: autoDraw = False
338.2713 	EXP 	UpperText: autoDraw = False
338.2713 	EXP 	UpperBrackets: autoDraw = False
338.2713 	EXP 	BotUpperLine: autoDraw = False
338.2713 	EXP 	TopLowerLine: autoDraw = False
338.2713 	EXP 	LowerText: autoDraw = False
338.2713 	EXP 	LowerBrackets: autoDraw = False
338.2713 	EXP 	BotLowerLine: autoDraw = False
338.2713 	EXP 	TrialCrossHair: autoDraw = False
338.2713 	EXP 	RestCrossHair: autoDraw = False
338.2713 	EXP 	UpperText: text = u' W L R J N G '
338.2713 	EXP 	UpperBrackets: text = '          { }'
338.2713 	EXP 	LowerText: text = u'   '
338.2713 	EXP 	LowerBrackets: text = ''
338.2713 	EXP 	TopUpperLine: autoDraw = True
338.2713 	EXP 	UpperText: autoDraw = True
338.2713 	EXP 	UpperBrackets: autoDraw = True
338.2713 	EXP 	BotUpperLine: autoDraw = True
338.2713 	EXP 	TopLowerLine: autoDraw = True
338.2713 	EXP 	BotLowerLine: autoDraw = True
338.2713 	EXP 	TrialCrossHair: autoDraw = True
338.2716 	EXP 	window1: recordFrameIntervals = False
339.1003 	DATA 	Keypress: equal
340.2391 	EXP 	UpperText: autoDraw = False
340.2391 	EXP 	UpperBrackets: autoDraw = False
340.2391 	EXP 	TrialCrossHair: autoDraw = False
340.2557 	EXP 	LowerText: autoDraw = True
340.2557 	EXP 	LowerBrackets: autoDraw = True
340.2557 	EXP 	RestCrossHair: autoDraw = True
340.2724 	EXP 	LowerText: autoDraw = False
340.2724 	EXP 	LowerBrackets: autoDraw = False
341.1065 	DATA 	Keypress: equal
343.1077 	DATA 	Keypress: equal
344.2587 	EXP 	New trial (rep=0, index=29): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 6.415, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.415, 'StimSet': u'XTNJWF', 'RetStart': 2, 'ProbeLet': u'ygbqdh', 'TrialITIDur': 13.414999999999999, 'Correct': 7}
344.2919 	EXP 	window1: recordFrameIntervals = False
344.3078 	EXP 	TopUpperLine: autoDraw = False
344.3078 	EXP 	BotUpperLine: autoDraw = False
344.3078 	EXP 	TopLowerLine: autoDraw = False
344.3078 	EXP 	BotLowerLine: autoDraw = False
344.3078 	EXP 	RestCrossHair: autoDraw = False
344.3078 	EXP 	TopUpperLine: autoDraw = False
344.3078 	EXP 	UpperText: autoDraw = False
344.3078 	EXP 	UpperBrackets: autoDraw = False
344.3078 	EXP 	BotUpperLine: autoDraw = False
344.3078 	EXP 	TopLowerLine: autoDraw = False
344.3078 	EXP 	LowerText: autoDraw = False
344.3078 	EXP 	LowerBrackets: autoDraw = False
344.3078 	EXP 	BotLowerLine: autoDraw = False
344.3078 	EXP 	TrialCrossHair: autoDraw = False
344.3078 	EXP 	RestCrossHair: autoDraw = False
344.3078 	EXP 	UpperText: text = u' X T N J W F '
344.3078 	EXP 	UpperBrackets: text = '    {       }'
344.3078 	EXP 	LowerText: text = u' y g b q d h '
344.3078 	EXP 	LowerBrackets: text = '      { }    '
344.3078 	EXP 	TopUpperLine: autoDraw = True
344.3078 	EXP 	UpperText: autoDraw = True
344.3078 	EXP 	UpperBrackets: autoDraw = True
344.3078 	EXP 	BotUpperLine: autoDraw = True
344.3078 	EXP 	TopLowerLine: autoDraw = True
344.3078 	EXP 	BotLowerLine: autoDraw = True
344.3078 	EXP 	TrialCrossHair: autoDraw = True
344.3080 	EXP 	window1: recordFrameIntervals = False
345.1025 	DATA 	Keypress: equal
346.2754 	EXP 	UpperText: autoDraw = False
346.2754 	EXP 	UpperBrackets: autoDraw = False
347.1098 	DATA 	Keypress: equal
349.1109 	DATA 	Keypress: equal
351.1118 	DATA 	Keypress: equal
351.2781 	EXP 	LowerText: autoDraw = True
351.2781 	EXP 	LowerBrackets: autoDraw = True
352.4290 	DATA 	Keypress: 8
353.1129 	DATA 	Keypress: equal
353.2791 	EXP 	LowerText: autoDraw = False
353.2791 	EXP 	LowerBrackets: autoDraw = False
353.2791 	EXP 	TrialCrossHair: autoDraw = False
353.2791 	EXP 	RestCrossHair: autoDraw = True
355.1140 	DATA 	Keypress: equal
357.1150 	DATA 	Keypress: equal
357.6656 	EXP 	New trial (rep=0, index=30): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 12, 'ProbeDurITI': 6.1279999999999992, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1280000000000001, 'StimSet': u'KXBLTD', 'RetStart': 2, 'ProbeLet': u'mnygrf', 'TrialITIDur': 13.128, 'Correct': 7}
357.6983 	EXP 	window1: recordFrameIntervals = False
357.7251 	EXP 	TopUpperLine: autoDraw = False
357.7251 	EXP 	BotUpperLine: autoDraw = False
